count,name,artist_mbid,tag,n,clust_x3,clust_x5,clust_x10,clust_x15
4,christian metalcore,56203de9-b526-45fa-870d-07812037b3de,christian_metalcore,27,1,4,6,14
3,american,56203de9-b526-45fa-870d-07812037b3de,american,169,2,2,2,2
3,hardcore,56203de9-b526-45fa-870d-07812037b3de,hardcore,186,2,2,4,5
2,grindcore,56203de9-b526-45fa-870d-07812037b3de,grindcore,11,3,3,8,9
100,hardcore,64b664c3-60a9-4880-8908-bfd3308c1c85,hardcore,186,2,2,4,5
37,melodic hardcore,64b664c3-60a9-4880-8908-bfd3308c1c85,melodic_hardcore,61,1,4,6,7
29,hardcore punk,64b664c3-60a9-4880-8908-bfd3308c1c85,hardcore_punk,83,1,4,6,7
25,straight edge,64b664c3-60a9-4880-8908-bfd3308c1c85,straight_edge,62,1,4,6,7
11,punk,64b664c3-60a9-4880-8908-bfd3308c1c85,punk,108,2,2,2,2
6,oldschool hardcore,64b664c3-60a9-4880-8908-bfd3308c1c85,oldschool_hardcore,16,3,3,5,6
4,metalcore,64b664c3-60a9-4880-8908-bfd3308c1c85,metalcore,124,2,2,7,8
4,straight edge hardcore,64b664c3-60a9-4880-8908-bfd3308c1c85,straight_edge_hardcore,21,3,3,5,6
4,positive hardcore,64b664c3-60a9-4880-8908-bfd3308c1c85,positive_hardcore,10,3,3,5,6
4,post-hardcore,64b664c3-60a9-4880-8908-bfd3308c1c85,post_hardcore,69,1,4,6,14
100,classical,b972f589-fb0e-474e-b64a-803b0364fa75,classical,48,3,5,9,12
27,instrumental,b972f589-fb0e-474e-b64a-803b0364fa75,instrumental,87,3,5,9,12
25,composers,b972f589-fb0e-474e-b64a-803b0364fa75,composers,29,3,5,9,12
21,classic,b972f589-fb0e-474e-b64a-803b0364fa75,classic,24,3,5,9,12
20,piano,b972f589-fb0e-474e-b64a-803b0364fa75,piano,44,3,5,9,12
6,composer,b972f589-fb0e-474e-b64a-803b0364fa75,composer,35,3,5,9,12
100,hardcore,b9bc0243-268f-4416-bd70-7e6bab934f71,hardcore,186,2,2,4,5
63,straight edge,b9bc0243-268f-4416-bd70-7e6bab934f71,straight_edge,62,1,4,6,7
24,straight edge hardcore,b9bc0243-268f-4416-bd70-7e6bab934f71,straight_edge_hardcore,21,3,3,5,6
15,sxe,b9bc0243-268f-4416-bd70-7e6bab934f71,straight_edge,62,1,4,6,7
11,hardcore punk,b9bc0243-268f-4416-bd70-7e6bab934f71,hardcore_punk,83,1,4,6,7
6,metalcore,b9bc0243-268f-4416-bd70-7e6bab934f71,metalcore,124,2,2,7,8
3,sxe hardcore,b9bc0243-268f-4416-bd70-7e6bab934f71,straight_edge_hardcore,21,3,3,5,6
3,american,b9bc0243-268f-4416-bd70-7e6bab934f71,american,169,2,2,2,2
3,beatdown hardcore,b9bc0243-268f-4416-bd70-7e6bab934f71,beatdown_hardcore,13,3,3,5,6
100,hardcore,88e22872-e983-4f11-94f1-b6256a1bb390,hardcore,186,2,2,4,5
59,straight edge,88e22872-e983-4f11-94f1-b6256a1bb390,straight_edge,62,1,4,6,7
31,metalcore,88e22872-e983-4f11-94f1-b6256a1bb390,metalcore,124,2,2,7,8
27,christian,88e22872-e983-4f11-94f1-b6256a1bb390,christian,80,1,4,6,14
21,straight edge hardcore,88e22872-e983-4f11-94f1-b6256a1bb390,straight_edge_hardcore,21,3,3,5,6
7,sxe,88e22872-e983-4f11-94f1-b6256a1bb390,straight_edge,62,1,4,6,7
6,christian hardcore,88e22872-e983-4f11-94f1-b6256a1bb390,christian_hardcore,18,3,3,5,6
5,moshcore,88e22872-e983-4f11-94f1-b6256a1bb390,moshcore,21,3,3,5,6
4,american,88e22872-e983-4f11-94f1-b6256a1bb390,american,169,2,2,2,2
4,beatdown hardcore,88e22872-e983-4f11-94f1-b6256a1bb390,beatdown_hardcore,13,3,3,5,6
100,hardcore,600e7ce4-6d42-4381-92e7-737574e08572,hardcore,186,2,2,4,5
62,straight edge,600e7ce4-6d42-4381-92e7-737574e08572,straight_edge,62,1,4,6,7
31,hardcore punk,600e7ce4-6d42-4381-92e7-737574e08572,hardcore_punk,83,1,4,6,7
31,straight edge hardcore,600e7ce4-6d42-4381-92e7-737574e08572,straight_edge_hardcore,21,3,3,5,6
24,positive hardcore,600e7ce4-6d42-4381-92e7-737574e08572,positive_hardcore,10,3,3,5,6
8,punk,600e7ce4-6d42-4381-92e7-737574e08572,punk,108,2,2,2,2
8,christian hardcore,600e7ce4-6d42-4381-92e7-737574e08572,christian_hardcore,18,3,3,5,6
7,sxe,600e7ce4-6d42-4381-92e7-737574e08572,straight_edge,62,1,4,6,7
7,christian,600e7ce4-6d42-4381-92e7-737574e08572,christian,80,1,4,6,14
100,instrumental,12d432a3-feb0-49b1-a107-d20751880764,instrumental,87,3,5,9,12
74,soundtrack,12d432a3-feb0-49b1-a107-d20751880764,soundtrack,14,3,5,9,15
70,french,12d432a3-feb0-49b1-a107-d20751880764,french,15,3,3,8,9
52,piano,12d432a3-feb0-49b1-a107-d20751880764,piano,44,3,5,9,12
46,classical,12d432a3-feb0-49b1-a107-d20751880764,classical,48,3,5,9,12
7,singer-songwriter,12d432a3-feb0-49b1-a107-d20751880764,singer_songwriter,46,1,1,10,13
7,contemporary classical,12d432a3-feb0-49b1-a107-d20751880764,contemporary_classical,21,3,5,9,15
7,composer,12d432a3-feb0-49b1-a107-d20751880764,composer,35,3,5,9,12
5,indie,12d432a3-feb0-49b1-a107-d20751880764,indie,74,1,1,1,1
100,punk rock,3630fff3-52fc-4e97-ab01-d68fd88e4135,punk_rock,70,1,1,1,1
95,rock,3630fff3-52fc-4e97-ab01-d68fd88e4135,rock,216,2,2,3,3
87,pop punk,3630fff3-52fc-4e97-ab01-d68fd88e4135,pop_punk,48,1,1,1,1
64,punk,3630fff3-52fc-4e97-ab01-d68fd88e4135,punk,108,2,2,2,2
48,emo,3630fff3-52fc-4e97-ab01-d68fd88e4135,emo,36,1,1,1,1
36,alternative,3630fff3-52fc-4e97-ab01-d68fd88e4135,alternative,133,2,2,2,4
25,alternative rock,3630fff3-52fc-4e97-ab01-d68fd88e4135,alternative_rock,76,1,1,1,1
10,indie,3630fff3-52fc-4e97-ab01-d68fd88e4135,indie,74,1,1,1,1
7,american,3630fff3-52fc-4e97-ab01-d68fd88e4135,american,169,2,2,2,2
100,classical,62fe877d-b7a5-43e8-952e-2610d7614bff,classical,48,3,5,9,12
46,instrumental,62fe877d-b7a5-43e8-952e-2610d7614bff,instrumental,87,3,5,9,12
32,contemporary classical,62fe877d-b7a5-43e8-952e-2610d7614bff,contemporary_classical,21,3,5,9,15
19,baroque,62fe877d-b7a5-43e8-952e-2610d7614bff,baroque,11,3,5,9,15
4,classic,62fe877d-b7a5-43e8-952e-2610d7614bff,classic,24,3,5,9,12
100,jazz,e3214827-bd09-4d53-a88c-893d61556352,jazz,33,3,3,8,9
99,french,e3214827-bd09-4d53-a88c-893d61556352,french,15,3,3,8,9
74,female vocalists,e3214827-bd09-4d53-a88c-893d61556352,female_vocalists,31,1,1,10,13
11,soul,e3214827-bd09-4d53-a88c-893d61556352,soul,23,3,3,8,9
6,pop,e3214827-bd09-4d53-a88c-893d61556352,pop,54,1,1,10,13
5,indie,e3214827-bd09-4d53-a88c-893d61556352,indie,74,1,1,1,1
44,rock,e6f3cd0d-1998-408d-9fd8-c765370af42d,rock,216,2,2,3,3
12,80s,e6f3cd0d-1998-408d-9fd8-c765370af42d,80s,28,1,1,10,13
60,pop-rock,08ef29ca-0d22-4284-b6be-e8738918890d,pop_rock,11,3,3,8,9
46,rock,08ef29ca-0d22-4284-b6be-e8738918890d,rock,216,2,2,3,3
7,pop rock,08ef29ca-0d22-4284-b6be-e8738918890d,pop_rock,11,3,3,8,9
5,indie,08ef29ca-0d22-4284-b6be-e8738918890d,indie,74,1,1,1,1
4,pop,08ef29ca-0d22-4284-b6be-e8738918890d,pop,54,1,1,10,13
3,alternative rock,08ef29ca-0d22-4284-b6be-e8738918890d,alternative_rock,76,1,1,1,1
66,rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5,rock,216,2,2,3,3
55,blues rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5,blues_rock,11,3,3,8,9
49,singer-songwriter,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5,singer_songwriter,46,1,1,10,13
9,blues,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5,blues,20,3,3,8,9
7,classic rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5,classic_rock,48,1,1,10,13
6,acoustic,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5,acoustic,27,1,1,10,13
100,ska,2bf704b3-4c05-441f-ad54-52722c1bdba9,ska,11,3,3,8,9
54,punk,2bf704b3-4c05-441f-ad54-52722c1bdba9,punk,108,2,2,2,2
42,rock,2bf704b3-4c05-441f-ad54-52722c1bdba9,rock,216,2,2,3,3
15,ska punk,2bf704b3-4c05-441f-ad54-52722c1bdba9,ska_punk,10,3,3,8,9
8,punk rock,2bf704b3-4c05-441f-ad54-52722c1bdba9,punk_rock,70,1,1,1,1
6,ska-punk,2bf704b3-4c05-441f-ad54-52722c1bdba9,ska_punk,10,3,3,8,9
88,rock,87a417d3-f118-43e0-bece-3de1bd90fce0,rock,216,2,2,3,3
51,pop-rock,87a417d3-f118-43e0-bece-3de1bd90fce0,pop_rock,11,3,3,8,9
49,indie,87a417d3-f118-43e0-bece-3de1bd90fce0,indie,74,1,1,1,1
9,pop rock,87a417d3-f118-43e0-bece-3de1bd90fce0,pop_rock,11,3,3,8,9
6,alternative rock,87a417d3-f118-43e0-bece-3de1bd90fce0,alternative_rock,76,1,1,1,1
6,alternative,87a417d3-f118-43e0-bece-3de1bd90fce0,alternative,133,2,2,2,4
60,rock,4cf37a71-081f-459f-8b23-1aa9197f6fcb,rock,216,2,2,3,3
57,jazz,4cf37a71-081f-459f-8b23-1aa9197f6fcb,jazz,33,3,3,8,9
41,instrumental,4cf37a71-081f-459f-8b23-1aa9197f6fcb,instrumental,87,3,5,9,12
30,pop,4cf37a71-081f-459f-8b23-1aa9197f6fcb,pop,54,1,1,10,13
6,pop-rock,4cf37a71-081f-459f-8b23-1aa9197f6fcb,pop_rock,11,3,3,8,9
4,pop rock,4cf37a71-081f-459f-8b23-1aa9197f6fcb,pop_rock,11,3,3,8,9
3,folk,4cf37a71-081f-459f-8b23-1aa9197f6fcb,folk,37,1,1,10,13
100,post-rock,9e55c75a-f1ee-4d27-9d9f-ae6076801485,post_rock,51,3,5,9,11
51,instrumental,9e55c75a-f1ee-4d27-9d9f-ae6076801485,instrumental,87,3,5,9,12
17,post rock,9e55c75a-f1ee-4d27-9d9f-ae6076801485,post_rock,51,3,5,9,11
11,alternative,9e55c75a-f1ee-4d27-9d9f-ae6076801485,alternative,133,2,2,2,4
11,ambient,9e55c75a-f1ee-4d27-9d9f-ae6076801485,ambient,43,3,5,9,11
8,american,9e55c75a-f1ee-4d27-9d9f-ae6076801485,american,169,2,2,2,2
57,pop,66a2ab39-9463-4061-a982-3ab5c88cb34a,pop,54,1,1,10,13
27,indie rock,66a2ab39-9463-4061-a982-3ab5c88cb34a,indie_rock,27,1,1,10,13
24,hip-hop,66a2ab39-9463-4061-a982-3ab5c88cb34a,hip_hop,24,3,3,8,9
24,rap,66a2ab39-9463-4061-a982-3ab5c88cb34a,rap,11,3,3,8,9
20,indie,66a2ab39-9463-4061-a982-3ab5c88cb34a,indie,74,1,1,1,1
20,rock,66a2ab39-9463-4061-a982-3ab5c88cb34a,rock,216,2,2,3,3
20,pop rock,66a2ab39-9463-4061-a982-3ab5c88cb34a,pop_rock,11,3,3,8,9
100,soul,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,soul,23,3,3,8,9
81,female vocalists,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,female_vocalists,31,1,1,10,13
66,british,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,british,54,1,1,10,13
50,singer-songwriter,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,singer_songwriter,46,1,1,10,13
40,indie,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,indie,74,1,1,1,1
19,pop,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,pop,54,1,1,10,13
8,jazz,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,jazz,33,3,3,8,9
4,acoustic,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,acoustic,27,1,1,10,13
100,punk,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,punk,108,2,2,2,2
86,punk rock,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,punk_rock,70,1,1,1,1
65,rock,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,rock,216,2,2,3,3
64,alternative,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,alternative,133,2,2,2,4
48,emo,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,emo,36,1,1,1,1
23,alternative rock,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,alternative_rock,76,1,1,1,1
22,hardcore,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,hardcore,186,2,2,4,5
14,hardcore punk,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,hardcore_punk,83,1,4,6,7
6,american,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,american,169,2,2,2,2
100,thrash metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372,thrash_metal,26,1,4,6,14
35,metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372,metal,168,2,2,7,10
32,heavy metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372,heavy_metal,50,1,1,10,13
14,thrash,b616d6f0-ec1f-4c69-8a79-12a97ece7372,thrash,10,3,3,8,9
5,american,b616d6f0-ec1f-4c69-8a79-12a97ece7372,american,169,2,2,2,2
4,rock,b616d6f0-ec1f-4c69-8a79-12a97ece7372,rock,216,2,2,3,3
4,hard rock,b616d6f0-ec1f-4c69-8a79-12a97ece7372,hard_rock,58,1,1,10,13
4,groove metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372,groove_metal,10,3,3,8,9
3,80s,b616d6f0-ec1f-4c69-8a79-12a97ece7372,80s,28,1,1,10,13
100,jazz,17d78170-7194-4603-8dbb-ca1108430882,jazz,33,3,3,8,9
24,piano,17d78170-7194-4603-8dbb-ca1108430882,piano,44,3,5,9,12
8,instrumental,17d78170-7194-4603-8dbb-ca1108430882,instrumental,87,3,5,9,12
5,experimental,17d78170-7194-4603-8dbb-ca1108430882,experimental,48,3,5,9,11
100,jazz,05da8a7c-676d-4d8a-a514-e25ee526a98f,jazz,33,3,3,8,9
38,piano,05da8a7c-676d-4d8a-a514-e25ee526a98f,piano,44,3,5,9,12
35,instrumental,05da8a7c-676d-4d8a-a514-e25ee526a98f,instrumental,87,3,5,9,12
100,worship,d736e4c1-94ef-4bf6-b9f1-63b09eda2702,worship,13,3,3,8,9
77,christian,d736e4c1-94ef-4bf6-b9f1-63b09eda2702,christian,80,1,4,6,14
8,instrumental,d736e4c1-94ef-4bf6-b9f1-63b09eda2702,instrumental,87,3,5,9,12
8,american,d736e4c1-94ef-4bf6-b9f1-63b09eda2702,american,169,2,2,2,2
34,alternative,a87ff392-8a84-4f32-aedc-81c2310703e2,alternative,133,2,2,2,4
14,german,a87ff392-8a84-4f32-aedc-81c2310703e2,german,26,3,5,9,15
100,folk,1b8bdee5-783a-4eca-88e5-3e9460739546,folk,37,1,1,10,13
94,indie,1b8bdee5-783a-4eca-88e5-3e9460739546,indie,74,1,1,1,1
89,female vocalists,1b8bdee5-783a-4eca-88e5-3e9460739546,female_vocalists,31,1,1,10,13
80,british,1b8bdee5-783a-4eca-88e5-3e9460739546,british,54,1,1,10,13
66,singer-songwriter,1b8bdee5-783a-4eca-88e5-3e9460739546,singer_songwriter,46,1,1,10,13
11,pop,1b8bdee5-783a-4eca-88e5-3e9460739546,pop,54,1,1,10,13
9,piano,1b8bdee5-783a-4eca-88e5-3e9460739546,piano,44,3,5,9,12
6,alternative,1b8bdee5-783a-4eca-88e5-3e9460739546,alternative,133,2,2,2,4
100,rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b,rock,216,2,2,3,3
83,hardcore,2ad3b5c0-85aa-4acd-8680-a90ac100133b,hardcore,186,2,2,4,5
56,hard rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b,hard_rock,58,1,1,10,13
53,christian rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b,christian_rock,24,1,1,10,13
45,christian,2ad3b5c0-85aa-4acd-8680-a90ac100133b,christian,80,1,4,6,14
37,post-hardcore,2ad3b5c0-85aa-4acd-8680-a90ac100133b,post_hardcore,69,1,4,6,14
36,alternative,2ad3b5c0-85aa-4acd-8680-a90ac100133b,alternative,133,2,2,2,4
26,alternative rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b,alternative_rock,76,1,1,1,1
18,swedish,2ad3b5c0-85aa-4acd-8680-a90ac100133b,swedish,14,3,3,8,9
18,emo,2ad3b5c0-85aa-4acd-8680-a90ac100133b,emo,36,1,1,1,1
100,soundtrack,6851c791-2f73-4bad-97a9-1de4d5676fcc,soundtrack,14,3,5,9,15
40,instrumental,6851c791-2f73-4bad-97a9-1de4d5676fcc,instrumental,87,3,5,9,12
24,classical,6851c791-2f73-4bad-97a9-1de4d5676fcc,classical,48,3,5,9,12
24,hardcore,6851c791-2f73-4bad-97a9-1de4d5676fcc,hardcore,186,2,2,4,5
10,folk,6851c791-2f73-4bad-97a9-1de4d5676fcc,folk,37,1,1,10,13
10,ambient,6851c791-2f73-4bad-97a9-1de4d5676fcc,ambient,43,3,5,9,11
100,hardcore,dbd2ebce-623d-4639-946e-c558bf56a0e3,hardcore,186,2,2,4,5
41,straight edge,dbd2ebce-623d-4639-946e-c558bf56a0e3,straight_edge,62,1,4,6,7
26,christian,dbd2ebce-623d-4639-946e-c558bf56a0e3,christian,80,1,4,6,14
13,oldschool hardcore,dbd2ebce-623d-4639-946e-c558bf56a0e3,oldschool_hardcore,16,3,3,5,6
11,hardcore punk,dbd2ebce-623d-4639-946e-c558bf56a0e3,hardcore_punk,83,1,4,6,7
6,american,dbd2ebce-623d-4639-946e-c558bf56a0e3,american,169,2,2,2,2
6,christian hardcore,dbd2ebce-623d-4639-946e-c558bf56a0e3,christian_hardcore,18,3,3,5,6
4,usa,dbd2ebce-623d-4639-946e-c558bf56a0e3,usa,10,3,3,8,9
100,post-metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6,post_metal,12,3,3,8,9
97,sludge,5a46c1bf-a05e-473c-843d-cbf01c55cfb6,sludge,12,3,3,8,9
64,post-rock,5a46c1bf-a05e-473c-843d-cbf01c55cfb6,post_rock,51,3,5,9,11
13,metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6,metal,168,2,2,7,10
12,post-hardcore,5a46c1bf-a05e-473c-843d-cbf01c55cfb6,post_hardcore,69,1,4,6,14
10,progressive metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6,progressive_metal,18,3,3,8,9
100,rock,9a3bf45c-347d-4630-894d-7cf3e8e0b632,rock,216,2,2,3,3
92,classic rock,9a3bf45c-347d-4630-894d-7cf3e8e0b632,classic_rock,48,1,1,10,13
52,blues,9a3bf45c-347d-4630-894d-7cf3e8e0b632,blues,20,3,3,8,9
11,blues rock,9a3bf45c-347d-4630-894d-7cf3e8e0b632,blues_rock,11,3,3,8,9
9,70s,9a3bf45c-347d-4630-894d-7cf3e8e0b632,70s,26,1,1,10,13
100,piano,1541678f-3ad3-48a7-9475-8ca43dacadcc,piano,44,3,5,9,12
57,modern classical,1541678f-3ad3-48a7-9475-8ca43dacadcc,modern_classical,16,3,5,9,15
50,contemporary classical,1541678f-3ad3-48a7-9475-8ca43dacadcc,contemporary_classical,21,3,5,9,15
50,neo-classical,1541678f-3ad3-48a7-9475-8ca43dacadcc,neo_classical,12,3,5,9,15
50,neoclassical,1541678f-3ad3-48a7-9475-8ca43dacadcc,neoclassical,14,3,5,9,15
32,neo classical,1541678f-3ad3-48a7-9475-8ca43dacadcc,neo_classical,12,3,5,9,15
42,indie,a2e89940-5dfc-4672-bb52-01b2b99b153f,indie,74,1,1,1,1
29,experimental,a2e89940-5dfc-4672-bb52-01b2b99b153f,experimental,48,3,5,9,11
23,indie rock,a2e89940-5dfc-4672-bb52-01b2b99b153f,indie_rock,27,1,1,10,13
17,female vocalists,a2e89940-5dfc-4672-bb52-01b2b99b153f,female_vocalists,31,1,1,10,13
8,screamo,a2e89940-5dfc-4672-bb52-01b2b99b153f,screamo,39,1,4,6,14
6,rock,a2e89940-5dfc-4672-bb52-01b2b99b153f,rock,216,2,2,3,3
6,soul,a2e89940-5dfc-4672-bb52-01b2b99b153f,soul,23,3,3,8,9
100,post-hardcore,ff6771be-c48e-4e24-9832-f96d678bcce1,post_hardcore,69,1,4,6,14
70,melodic hardcore,ff6771be-c48e-4e24-9832-f96d678bcce1,melodic_hardcore,61,1,4,6,7
57,hardcore,ff6771be-c48e-4e24-9832-f96d678bcce1,hardcore,186,2,2,4,5
48,pop punk,ff6771be-c48e-4e24-9832-f96d678bcce1,pop_punk,48,1,1,1,1
21,christian,ff6771be-c48e-4e24-9832-f96d678bcce1,christian,80,1,4,6,14
6,hardcore punk,ff6771be-c48e-4e24-9832-f96d678bcce1,hardcore_punk,83,1,4,6,7
5,alternative,ff6771be-c48e-4e24-9832-f96d678bcce1,alternative,133,2,2,2,4
5,punk,ff6771be-c48e-4e24-9832-f96d678bcce1,punk,108,2,2,2,2
100,melodic hardcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,melodic_hardcore,61,1,4,6,7
68,metalcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,metalcore,124,2,2,7,8
58,hardcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,hardcore,186,2,2,4,5
26,melodic metalcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,melodic_metalcore,34,1,4,6,14
22,canadian,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,canadian,19,3,3,8,9
4,metal,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,metal,168,2,2,7,10
4,hardcore punk,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,hardcore_punk,83,1,4,6,7
3,progressive metal,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,progressive_metal,18,3,3,8,9
100,death metal,9661a587-fdb1-461d-abde-f6280acbde6b,death_metal,44,1,4,6,14
15,melodic death metal,9661a587-fdb1-461d-abde-f6280acbde6b,melodic_death_metal,31,1,4,6,14
14,american,9661a587-fdb1-461d-abde-f6280acbde6b,american,169,2,2,2,2
13,metal,9661a587-fdb1-461d-abde-f6280acbde6b,metal,168,2,2,7,10
6,progressive metal,9661a587-fdb1-461d-abde-f6280acbde6b,progressive_metal,18,3,3,8,9
100,hardcore,a8d537ac-250c-4c86-894c-f673b5a12b74,hardcore,186,2,2,4,5
56,melodic hardcore,a8d537ac-250c-4c86-894c-f673b5a12b74,melodic_hardcore,61,1,4,6,7
35,hardcore punk,a8d537ac-250c-4c86-894c-f673b5a12b74,hardcore_punk,83,1,4,6,7
12,punk,a8d537ac-250c-4c86-894c-f673b5a12b74,punk,108,2,2,2,2
4,oldschool hardcore,a8d537ac-250c-4c86-894c-f673b5a12b74,oldschool_hardcore,16,3,3,5,6
3,american,a8d537ac-250c-4c86-894c-f673b5a12b74,american,169,2,2,2,2
3,punk rock,a8d537ac-250c-4c86-894c-f673b5a12b74,punk_rock,70,1,1,1,1
87,experimental,3285dc48-9505-469d-ad8a-bdf2d3dba632,experimental,48,3,5,9,11
20,post-rock,3285dc48-9505-469d-ad8a-bdf2d3dba632,post_rock,51,3,5,9,11
100,christian,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,christian,80,1,4,6,14
62,worship,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,worship,13,3,3,8,9
61,christian rock,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,christian_rock,24,1,1,10,13
45,rock,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,rock,216,2,2,3,3
11,pop,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,pop,54,1,1,10,13
8,alternative rock,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,alternative_rock,76,1,1,1,1
6,british,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0,british,54,1,1,10,13
100,soul,60d41417-feda-4734-bbbf-7dcc30e08a83,soul,23,3,3,8,9
66,female vocalists,60d41417-feda-4734-bbbf-7dcc30e08a83,female_vocalists,31,1,1,10,13
59,pop,60d41417-feda-4734-bbbf-7dcc30e08a83,pop,54,1,1,10,13
13,70s,60d41417-feda-4734-bbbf-7dcc30e08a83,70s,26,1,1,10,13
12,rnb,60d41417-feda-4734-bbbf-7dcc30e08a83,rnb,13,3,3,8,9
9,80s,60d41417-feda-4734-bbbf-7dcc30e08a83,80s,28,1,1,10,13
9,funk,60d41417-feda-4734-bbbf-7dcc30e08a83,funk,14,3,3,8,9
100,heavy metal,c55193fb-f5d2-4839-a263-4c044fca1456,heavy_metal,50,1,1,10,13
48,hard rock,c55193fb-f5d2-4839-a263-4c044fca1456,hard_rock,58,1,1,10,13
35,metal,c55193fb-f5d2-4839-a263-4c044fca1456,metal,168,2,2,7,10
28,classic rock,c55193fb-f5d2-4839-a263-4c044fca1456,classic_rock,48,1,1,10,13
19,rock,c55193fb-f5d2-4839-a263-4c044fca1456,rock,216,2,2,3,3
5,80s,c55193fb-f5d2-4839-a263-4c044fca1456,80s,28,1,1,10,13
4,american,c55193fb-f5d2-4839-a263-4c044fca1456,american,169,2,2,2,2
100,electronic,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,electronic,36,3,5,9,11
17,british,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,british,54,1,1,10,13
6,electronica,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,electronica,13,3,3,8,9
100,hip-hop,9fff2f8a-21e6-47de-a2b8-7f449929d43f,hip_hop,24,3,3,8,9
72,rap,9fff2f8a-21e6-47de-a2b8-7f449929d43f,rap,11,3,3,8,9
50,rnb,9fff2f8a-21e6-47de-a2b8-7f449929d43f,rnb,13,3,3,8,9
37,canadian,9fff2f8a-21e6-47de-a2b8-7f449929d43f,canadian,19,3,3,8,9
37,hip hop,9fff2f8a-21e6-47de-a2b8-7f449929d43f,hip_hop,24,3,3,8,9
6,pop,9fff2f8a-21e6-47de-a2b8-7f449929d43f,pop,54,1,1,10,13
5,male vocalists,9fff2f8a-21e6-47de-a2b8-7f449929d43f,male_vocalists,19,3,3,8,9
100,black metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac,black_metal,14,3,3,8,9
32,metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac,metal,168,2,2,7,10
32,christian,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac,christian,80,1,4,6,14
14,christian metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac,christian_metal,16,3,3,5,6
100,punk,8a3be197-2afd-4e80-b795-17f9df3aefac,punk,108,2,2,2,2
100,punk rock,8a3be197-2afd-4e80-b795-17f9df3aefac,punk_rock,70,1,1,1,1
42,pop punk,8a3be197-2afd-4e80-b795-17f9df3aefac,pop_punk,48,1,1,1,1
28,rock,8a3be197-2afd-4e80-b795-17f9df3aefac,rock,216,2,2,3,3
23,alternative,8a3be197-2afd-4e80-b795-17f9df3aefac,alternative,133,2,2,2,4
9,american,8a3be197-2afd-4e80-b795-17f9df3aefac,american,169,2,2,2,2
