count,name,artist_mbid
10,indie,3630fff3-52fc-4e97-ab01-d68fd88e4135
10,yellowcard,3630fff3-52fc-4e97-ab01-d68fd88e4135
7,american,3630fff3-52fc-4e97-ab01-d68fd88e4135
100,classical,62fe877d-b7a5-43e8-952e-2610d7614bff
81,cello,62fe877d-b7a5-43e8-952e-2610d7614bff
46,instrumental,62fe877d-b7a5-43e8-952e-2610d7614bff
32,contemporary classical,62fe877d-b7a5-43e8-952e-2610d7614bff
19,baroque,62fe877d-b7a5-43e8-952e-2610d7614bff
7,chinese,62fe877d-b7a5-43e8-952e-2610d7614bff
6,yo-yo ma,62fe877d-b7a5-43e8-952e-2610d7614bff
5,tango,62fe877d-b7a5-43e8-952e-2610d7614bff
4,classic,62fe877d-b7a5-43e8-952e-2610d7614bff
4,cellist,62fe877d-b7a5-43e8-952e-2610d7614bff
100,jazz,e3214827-bd09-4d53-a88c-893d61556352
99,french,e3214827-bd09-4d53-a88c-893d61556352
74,female vocalists,e3214827-bd09-4d53-a88c-893d61556352
60,chanson,e3214827-bd09-4d53-a88c-893d61556352
43,french jazz,e3214827-bd09-4d53-a88c-893d61556352
11,soul,e3214827-bd09-4d53-a88c-893d61556352
10,vocal jazz,e3214827-bd09-4d53-a88c-893d61556352
7,france,e3214827-bd09-4d53-a88c-893d61556352
6,pop,e3214827-bd09-4d53-a88c-893d61556352
5,indie,e3214827-bd09-4d53-a88c-893d61556352
100,rock-n-roll,e6f3cd0d-1998-408d-9fd8-c765370af42d
82,russian,e6f3cd0d-1998-408d-9fd8-c765370af42d
61,russian rock,e6f3cd0d-1998-408d-9fd8-c765370af42d
55,swing,e6f3cd0d-1998-408d-9fd8-c765370af42d
44,rock,e6f3cd0d-1998-408d-9fd8-c765370af42d
17,rock and roll,e6f3cd0d-1998-408d-9fd8-c765370af42d
15,rockabilly,e6f3cd0d-1998-408d-9fd8-c765370af42d
13,rock'n'roll,e6f3cd0d-1998-408d-9fd8-c765370af42d
12,80s,e6f3cd0d-1998-408d-9fd8-c765370af42d
8,rock n roll,e6f3cd0d-1998-408d-9fd8-c765370af42d
100,ukrainian,08ef29ca-0d22-4284-b6be-e8738918890d
60,pop-rock,08ef29ca-0d22-4284-b6be-e8738918890d
46,rock,08ef29ca-0d22-4284-b6be-e8738918890d
45,ukrainian rock,08ef29ca-0d22-4284-b6be-e8738918890d
25,ukraine,08ef29ca-0d22-4284-b6be-e8738918890d
7,pop rock,08ef29ca-0d22-4284-b6be-e8738918890d
7,ukrainian music,08ef29ca-0d22-4284-b6be-e8738918890d
5,indie,08ef29ca-0d22-4284-b6be-e8738918890d
4,pop,08ef29ca-0d22-4284-b6be-e8738918890d
3,alternative rock,08ef29ca-0d22-4284-b6be-e8738918890d
100,russian rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
66,rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
55,blues rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
49,singer-songwriter,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
47,russian,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
9,blues,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
7,classic rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
6,acoustic,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
6,acoustic rock,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
5,poetry,97a6afa1-56c2-4088-9c3f-d0ee5dd587b5
100,ska,2bf704b3-4c05-441f-ad54-52722c1bdba9
83,russian,2bf704b3-4c05-441f-ad54-52722c1bdba9
54,punk,2bf704b3-4c05-441f-ad54-52722c1bdba9
49,russian rock,2bf704b3-4c05-441f-ad54-52722c1bdba9
42,rock,2bf704b3-4c05-441f-ad54-52722c1bdba9
15,ska punk,2bf704b3-4c05-441f-ad54-52722c1bdba9
8,punk rock,2bf704b3-4c05-441f-ad54-52722c1bdba9
7,russian ska,2bf704b3-4c05-441f-ad54-52722c1bdba9
6,leningrad,2bf704b3-4c05-441f-ad54-52722c1bdba9
6,ska-punk,2bf704b3-4c05-441f-ad54-52722c1bdba9
100,ukrainian,87a417d3-f118-43e0-bece-3de1bd90fce0
88,rock,87a417d3-f118-43e0-bece-3de1bd90fce0
70,ukrainian rock,87a417d3-f118-43e0-bece-3de1bd90fce0
51,pop-rock,87a417d3-f118-43e0-bece-3de1bd90fce0
49,indie,87a417d3-f118-43e0-bece-3de1bd90fce0
9,pop rock,87a417d3-f118-43e0-bece-3de1bd90fce0
6,ukraine,87a417d3-f118-43e0-bece-3de1bd90fce0
6,alternative rock,87a417d3-f118-43e0-bece-3de1bd90fce0
6,alternative,87a417d3-f118-43e0-bece-3de1bd90fce0
5,britpop,87a417d3-f118-43e0-bece-3de1bd90fce0
100,ukrainian,4cf37a71-081f-459f-8b23-1aa9197f6fcb
60,rock,4cf37a71-081f-459f-8b23-1aa9197f6fcb
57,jazz,4cf37a71-081f-459f-8b23-1aa9197f6fcb
41,instrumental,4cf37a71-081f-459f-8b23-1aa9197f6fcb
30,pop,4cf37a71-081f-459f-8b23-1aa9197f6fcb
9,ukrainian rock,4cf37a71-081f-459f-8b23-1aa9197f6fcb
6,pop-rock,4cf37a71-081f-459f-8b23-1aa9197f6fcb
6,ukraine,4cf37a71-081f-459f-8b23-1aa9197f6fcb
4,pop rock,4cf37a71-081f-459f-8b23-1aa9197f6fcb
3,folk,4cf37a71-081f-459f-8b23-1aa9197f6fcb
100,post-rock,9e55c75a-f1ee-4d27-9d9f-ae6076801485
51,instrumental,9e55c75a-f1ee-4d27-9d9f-ae6076801485
17,post rock,9e55c75a-f1ee-4d27-9d9f-ae6076801485
11,alternative,9e55c75a-f1ee-4d27-9d9f-ae6076801485
11,ambient,9e55c75a-f1ee-4d27-9d9f-ae6076801485
8,american,9e55c75a-f1ee-4d27-9d9f-ae6076801485
4,greek,9e55c75a-f1ee-4d27-9d9f-ae6076801485
4,athens,9e55c75a-f1ee-4d27-9d9f-ae6076801485
4,all-star band,9e55c75a-f1ee-4d27-9d9f-ae6076801485
4,asciiecho,9e55c75a-f1ee-4d27-9d9f-ae6076801485
100,dutch,66a2ab39-9463-4061-a982-3ab5c88cb34a
84,nederlandstalig,66a2ab39-9463-4061-a982-3ab5c88cb34a
57,pop,66a2ab39-9463-4061-a982-3ab5c88cb34a
54,nederpop,66a2ab39-9463-4061-a982-3ab5c88cb34a
27,indie rock,66a2ab39-9463-4061-a982-3ab5c88cb34a
24,hip-hop,66a2ab39-9463-4061-a982-3ab5c88cb34a
24,rap,66a2ab39-9463-4061-a982-3ab5c88cb34a
20,indie,66a2ab39-9463-4061-a982-3ab5c88cb34a
20,rock,66a2ab39-9463-4061-a982-3ab5c88cb34a
20,pop rock,66a2ab39-9463-4061-a982-3ab5c88cb34a
100,soul,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
81,female vocalists,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
66,british,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
50,singer-songwriter,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
40,indie,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
19,pop,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
12,adele,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
8,jazz,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
4,acoustic,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
4,female vocalist,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
100,punk,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
86,punk rock,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
65,rock,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
64,alternative,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
48,emo,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
23,alternative rock,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
22,hardcore,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
14,hardcore punk,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
8,afi,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
6,american,1c3919b2-43ca-4a4a-935d-9d50135ec0ef
100,thrash metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372
35,metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372
32,heavy metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372
27,speed metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372
14,thrash,b616d6f0-ec1f-4c69-8a79-12a97ece7372
5,american,b616d6f0-ec1f-4c69-8a79-12a97ece7372
4,rock,b616d6f0-ec1f-4c69-8a79-12a97ece7372
4,hard rock,b616d6f0-ec1f-4c69-8a79-12a97ece7372
4,groove metal,b616d6f0-ec1f-4c69-8a79-12a97ece7372
3,80s,b616d6f0-ec1f-4c69-8a79-12a97ece7372
100,jazz,17d78170-7194-4603-8dbb-ca1108430882
49,contemporary jazz,17d78170-7194-4603-8dbb-ca1108430882
44,bass,17d78170-7194-4603-8dbb-ca1108430882
29,fusion,17d78170-7194-4603-8dbb-ca1108430882
24,piano,17d78170-7194-4603-8dbb-ca1108430882
8,instrumental,17d78170-7194-4603-8dbb-ca1108430882
6,jazz fusion,17d78170-7194-4603-8dbb-ca1108430882
6,israeli,17d78170-7194-4603-8dbb-ca1108430882
5,modern jazz,17d78170-7194-4603-8dbb-ca1108430882
5,experimental,17d78170-7194-4603-8dbb-ca1108430882
100,jazz,05da8a7c-676d-4d8a-a514-e25ee526a98f
56,contemporary jazz,05da8a7c-676d-4d8a-a514-e25ee526a98f
38,piano,05da8a7c-676d-4d8a-a514-e25ee526a98f
35,instrumental,05da8a7c-676d-4d8a-a514-e25ee526a98f
21,israeli,05da8a7c-676d-4d8a-a514-e25ee526a98f
6,bass,05da8a7c-676d-4d8a-a514-e25ee526a98f
6,avant-garde,05da8a7c-676d-4d8a-a514-e25ee526a98f
5,double bass,05da8a7c-676d-4d8a-a514-e25ee526a98f
4,jazz trio,05da8a7c-676d-4d8a-a514-e25ee526a98f
4,fusion,05da8a7c-676d-4d8a-a514-e25ee526a98f
100,worship,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
77,christian,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
24,bethel,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
24,bethel live,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
8,instrumental,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
8,american,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
8,gospel,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
8,love songs,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
8,god,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
8,all,d736e4c1-94ef-4bf6-b9f1-63b09eda2702
100,new wave,a87ff392-8a84-4f32-aedc-81c2310703e2
94,post-punk,a87ff392-8a84-4f32-aedc-81c2310703e2
34,alternative,a87ff392-8a84-4f32-aedc-81c2310703e2
27,post punk,a87ff392-8a84-4f32-aedc-81c2310703e2
27,berlin,a87ff392-8a84-4f32-aedc-81c2310703e2
20,post-punk revival,a87ff392-8a84-4f32-aedc-81c2310703e2
14,german,a87ff392-8a84-4f32-aedc-81c2310703e2
14,gothic rock,a87ff392-8a84-4f32-aedc-81c2310703e2
14,under 2000 listeners,a87ff392-8a84-4f32-aedc-81c2310703e2
14,minimal synth,a87ff392-8a84-4f32-aedc-81c2310703e2
100,folk,1b8bdee5-783a-4eca-88e5-3e9460739546
94,indie,1b8bdee5-783a-4eca-88e5-3e9460739546
89,female vocalists,1b8bdee5-783a-4eca-88e5-3e9460739546
80,british,1b8bdee5-783a-4eca-88e5-3e9460739546
66,singer-songwriter,1b8bdee5-783a-4eca-88e5-3e9460739546
12,indie pop,1b8bdee5-783a-4eca-88e5-3e9460739546
11,pop,1b8bdee5-783a-4eca-88e5-3e9460739546
9,piano,1b8bdee5-783a-4eca-88e5-3e9460739546
8,indie folk,1b8bdee5-783a-4eca-88e5-3e9460739546
6,alternative,1b8bdee5-783a-4eca-88e5-3e9460739546
100,rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b
83,hardcore,2ad3b5c0-85aa-4acd-8680-a90ac100133b
56,hard rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b
53,christian rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b
45,christian,2ad3b5c0-85aa-4acd-8680-a90ac100133b
37,post-hardcore,2ad3b5c0-85aa-4acd-8680-a90ac100133b
36,alternative,2ad3b5c0-85aa-4acd-8680-a90ac100133b
26,alternative rock,2ad3b5c0-85aa-4acd-8680-a90ac100133b
18,swedish,2ad3b5c0-85aa-4acd-8680-a90ac100133b
18,emo,2ad3b5c0-85aa-4acd-8680-a90ac100133b
100,soundtrack,6851c791-2f73-4bad-97a9-1de4d5676fcc
44,scottish,6851c791-2f73-4bad-97a9-1de4d5676fcc
44,celtic,6851c791-2f73-4bad-97a9-1de4d5676fcc
40,instrumental,6851c791-2f73-4bad-97a9-1de4d5676fcc
24,classical,6851c791-2f73-4bad-97a9-1de4d5676fcc
24,hardcore,6851c791-2f73-4bad-97a9-1de4d5676fcc
20,soundtracks,6851c791-2f73-4bad-97a9-1de4d5676fcc
10,folk,6851c791-2f73-4bad-97a9-1de4d5676fcc
10,ambient,6851c791-2f73-4bad-97a9-1de4d5676fcc
10,braveheart,6851c791-2f73-4bad-97a9-1de4d5676fcc
100,hardcore,dbd2ebce-623d-4639-946e-c558bf56a0e3
41,straight edge,dbd2ebce-623d-4639-946e-c558bf56a0e3
26,christian,dbd2ebce-623d-4639-946e-c558bf56a0e3
13,oldschool hardcore,dbd2ebce-623d-4639-946e-c558bf56a0e3
11,hardcore punk,dbd2ebce-623d-4639-946e-c558bf56a0e3
6,american,dbd2ebce-623d-4639-946e-c558bf56a0e3
6,christian hardcore,dbd2ebce-623d-4639-946e-c558bf56a0e3
6,spirit filled hardcore,dbd2ebce-623d-4639-946e-c558bf56a0e3
4,usa,dbd2ebce-623d-4639-946e-c558bf56a0e3
4,florida,dbd2ebce-623d-4639-946e-c558bf56a0e3
100,post-metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
97,sludge,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
64,post-rock,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
41,doom metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
27,finnish,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
13,metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
12,post-hardcore,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
10,sludge metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
10,progressive metal,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
7,artcore,5a46c1bf-a05e-473c-843d-cbf01c55cfb6
100,rock,9a3bf45c-347d-4630-894d-7cf3e8e0b632
92,classic rock,9a3bf45c-347d-4630-894d-7cf3e8e0b632
77,latin,9a3bf45c-347d-4630-894d-7cf3e8e0b632
66,guitar,9a3bf45c-347d-4630-894d-7cf3e8e0b632
52,blues,9a3bf45c-347d-4630-894d-7cf3e8e0b632
27,latin rock,9a3bf45c-347d-4630-894d-7cf3e8e0b632
13,santana,9a3bf45c-347d-4630-894d-7cf3e8e0b632
11,guitar virtuoso,9a3bf45c-347d-4630-894d-7cf3e8e0b632
11,blues rock,9a3bf45c-347d-4630-894d-7cf3e8e0b632
9,70s,9a3bf45c-347d-4630-894d-7cf3e8e0b632
100,piano,1541678f-3ad3-48a7-9475-8ca43dacadcc
57,modern classical,1541678f-3ad3-48a7-9475-8ca43dacadcc
50,contemporary classical,1541678f-3ad3-48a7-9475-8ca43dacadcc
50,neo-classical,1541678f-3ad3-48a7-9475-8ca43dacadcc
50,neoclassical,1541678f-3ad3-48a7-9475-8ca43dacadcc
50,post-classical,1541678f-3ad3-48a7-9475-8ca43dacadcc
50,postclassical,1541678f-3ad3-48a7-9475-8ca43dacadcc
50,post classical,1541678f-3ad3-48a7-9475-8ca43dacadcc
38,new age,1541678f-3ad3-48a7-9475-8ca43dacadcc
32,neo classical,1541678f-3ad3-48a7-9475-8ca43dacadcc
42,indie,a2e89940-5dfc-4672-bb52-01b2b99b153f
29,experimental,a2e89940-5dfc-4672-bb52-01b2b99b153f
23,indie rock,a2e89940-5dfc-4672-bb52-01b2b99b153f
20,baltimore,a2e89940-5dfc-4672-bb52-01b2b99b153f
17,female vocalists,a2e89940-5dfc-4672-bb52-01b2b99b153f
8,screamo,a2e89940-5dfc-4672-bb52-01b2b99b153f
8,4ad,a2e89940-5dfc-4672-bb52-01b2b99b153f
6,rock,a2e89940-5dfc-4672-bb52-01b2b99b153f
6,soul,a2e89940-5dfc-4672-bb52-01b2b99b153f
6,new wave,a2e89940-5dfc-4672-bb52-01b2b99b153f
100,post-hardcore,ff6771be-c48e-4e24-9832-f96d678bcce1
70,melodic hardcore,ff6771be-c48e-4e24-9832-f96d678bcce1
57,hardcore,ff6771be-c48e-4e24-9832-f96d678bcce1
48,pop punk,ff6771be-c48e-4e24-9832-f96d678bcce1
21,christian,ff6771be-c48e-4e24-9832-f96d678bcce1
6,hardcore punk,ff6771be-c48e-4e24-9832-f96d678bcce1
5,alternative,ff6771be-c48e-4e24-9832-f96d678bcce1
5,easycore,ff6771be-c48e-4e24-9832-f96d678bcce1
5,punk,ff6771be-c48e-4e24-9832-f96d678bcce1
5,feelgood hardcore,ff6771be-c48e-4e24-9832-f96d678bcce1
100,melodic hardcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
68,metalcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
58,hardcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
26,melodic metalcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
22,canadian,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
8,progressive metalcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
5,progressive hardcore,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
4,metal,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
4,hardcore punk,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
3,progressive metal,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a
100,death metal,9661a587-fdb1-461d-abde-f6280acbde6b
47,technical death metal,9661a587-fdb1-461d-abde-f6280acbde6b
39,industrial death metal,9661a587-fdb1-461d-abde-f6280acbde6b
30,industrial metal,9661a587-fdb1-461d-abde-f6280acbde6b
20,progressive death metal,9661a587-fdb1-461d-abde-f6280acbde6b
15,melodic death metal,9661a587-fdb1-461d-abde-f6280acbde6b
14,american,9661a587-fdb1-461d-abde-f6280acbde6b
13,metal,9661a587-fdb1-461d-abde-f6280acbde6b
6,progressive metal,9661a587-fdb1-461d-abde-f6280acbde6b
4,industrial,9661a587-fdb1-461d-abde-f6280acbde6b
100,hardcore,a8d537ac-250c-4c86-894c-f673b5a12b74
56,melodic hardcore,a8d537ac-250c-4c86-894c-f673b5a12b74
35,hardcore punk,a8d537ac-250c-4c86-894c-f673b5a12b74
12,punk,a8d537ac-250c-4c86-894c-f673b5a12b74
10,old school,a8d537ac-250c-4c86-894c-f673b5a12b74
4,oldschool hardcore,a8d537ac-250c-4c86-894c-f673b5a12b74
3,new york,a8d537ac-250c-4c86-894c-f673b5a12b74
3,american,a8d537ac-250c-4c86-894c-f673b5a12b74
3,punk rock,a8d537ac-250c-4c86-894c-f673b5a12b74
3,modern hardcore,a8d537ac-250c-4c86-894c-f673b5a12b74
100,post-punk,3285dc48-9505-469d-ad8a-bdf2d3dba632
89,industrial,3285dc48-9505-469d-ad8a-bdf2d3dba632
87,experimental,3285dc48-9505-469d-ad8a-bdf2d3dba632
67,noise rock,3285dc48-9505-469d-ad8a-bdf2d3dba632
64,no wave,3285dc48-9505-469d-ad8a-bdf2d3dba632
20,post-rock,3285dc48-9505-469d-ad8a-bdf2d3dba632
12,noise,3285dc48-9505-469d-ad8a-bdf2d3dba632
11,experimental rock,3285dc48-9505-469d-ad8a-bdf2d3dba632
11,avant-garde,3285dc48-9505-469d-ad8a-bdf2d3dba632
9,gothic,3285dc48-9505-469d-ad8a-bdf2d3dba632
100,christian,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
62,worship,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
61,christian rock,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
45,rock,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
30,contemporary christian,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
11,pop,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
8,alternative rock,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
7,ccm,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
6,british,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
6,modern worship,2393e891-c63c-4654-b7a9-c5fb9dc0c8a0
100,soul,60d41417-feda-4734-bbbf-7dcc30e08a83
66,female vocalists,60d41417-feda-4734-bbbf-7dcc30e08a83
65,disco,60d41417-feda-4734-bbbf-7dcc30e08a83
59,pop,60d41417-feda-4734-bbbf-7dcc30e08a83
55,motown,60d41417-feda-4734-bbbf-7dcc30e08a83
13,70s,60d41417-feda-4734-bbbf-7dcc30e08a83
12,rnb,60d41417-feda-4734-bbbf-7dcc30e08a83
9,80s,60d41417-feda-4734-bbbf-7dcc30e08a83
9,funk,60d41417-feda-4734-bbbf-7dcc30e08a83
9,diana ross,60d41417-feda-4734-bbbf-7dcc30e08a83
100,heavy metal,c55193fb-f5d2-4839-a263-4c044fca1456
48,hard rock,c55193fb-f5d2-4839-a263-4c044fca1456
35,metal,c55193fb-f5d2-4839-a263-4c044fca1456
28,classic rock,c55193fb-f5d2-4839-a263-4c044fca1456
19,rock,c55193fb-f5d2-4839-a263-4c044fca1456
7,power metal,c55193fb-f5d2-4839-a263-4c044fca1456
5,classic metal,c55193fb-f5d2-4839-a263-4c044fca1456
5,80s,c55193fb-f5d2-4839-a263-4c044fca1456
5,dio,c55193fb-f5d2-4839-a263-4c044fca1456
4,american,c55193fb-f5d2-4839-a263-4c044fca1456
100,electronic,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
58,future garage,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
58,uk garage,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
45,house,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
40,dubstep,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
20,deep house,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
18,rhythmic noise,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
17,british,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
8,uk funky,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
6,electronica,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
100,hip-hop,9fff2f8a-21e6-47de-a2b8-7f449929d43f
72,rap,9fff2f8a-21e6-47de-a2b8-7f449929d43f
50,rnb,9fff2f8a-21e6-47de-a2b8-7f449929d43f
37,canadian,9fff2f8a-21e6-47de-a2b8-7f449929d43f
37,hip hop,9fff2f8a-21e6-47de-a2b8-7f449929d43f
16,drake,9fff2f8a-21e6-47de-a2b8-7f449929d43f
7,r&b,9fff2f8a-21e6-47de-a2b8-7f449929d43f
6,pop,9fff2f8a-21e6-47de-a2b8-7f449929d43f
5,young money,9fff2f8a-21e6-47de-a2b8-7f449929d43f
5,male vocalists,9fff2f8a-21e6-47de-a2b8-7f449929d43f
100,black metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
66,christian black metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
59,unblack metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
32,metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
32,christian,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
18,ukrainian,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
18,raw black metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
14,christian metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
11,atmospheric black metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
11,holy unblack metal,342b891f-7fa9-4f11-ae5c-1bdb33b2c4ac
100,punk,8a3be197-2afd-4e80-b795-17f9df3aefac
100,punk rock,8a3be197-2afd-4e80-b795-17f9df3aefac
42,pop punk,8a3be197-2afd-4e80-b795-17f9df3aefac
28,rock,8a3be197-2afd-4e80-b795-17f9df3aefac
23,alternative,8a3be197-2afd-4e80-b795-17f9df3aefac
11,skate punk,8a3be197-2afd-4e80-b795-17f9df3aefac
9,american,8a3be197-2afd-4e80-b795-17f9df3aefac
7,alternative rock,8a3be197-2afd-4e80-b795-17f9df3aefac
7,melodic hardcore,8a3be197-2afd-4e80-b795-17f9df3aefac
6,hardcore,8a3be197-2afd-4e80-b795-17f9df3aefac
100,idm,b6c88ccc-3ee3-422b-b1c8-2138e4543805
68,breakcore,b6c88ccc-3ee3-422b-b1c8-2138e4543805
54,hardcore,b6c88ccc-3ee3-422b-b1c8-2138e4543805
47,glitch,b6c88ccc-3ee3-422b-b1c8-2138e4543805
36,black metal,b6c88ccc-3ee3-422b-b1c8-2138e4543805
22,experimental,b6c88ccc-3ee3-422b-b1c8-2138e4543805
22,dark ambient,b6c88ccc-3ee3-422b-b1c8-2138e4543805
18,industrial,b6c88ccc-3ee3-422b-b1c8-2138e4543805
15,tympanik audio,b6c88ccc-3ee3-422b-b1c8-2138e4543805
11,metalcore,b6c88ccc-3ee3-422b-b1c8-2138e4543805
100,hardcore,49c9913e-07cf-4150-bd42-7d01dca2cab9
20,german,49c9913e-07cf-4150-bd42-7d01dca2cab9
17,new school hardcore,49c9913e-07cf-4150-bd42-7d01dca2cab9
8,european hardcore,49c9913e-07cf-4150-bd42-7d01dca2cab9
7,berlins finest,49c9913e-07cf-4150-bd42-7d01dca2cab9
3,germany,49c9913e-07cf-4150-bd42-7d01dca2cab9
3,thrash metal,49c9913e-07cf-4150-bd42-7d01dca2cab9
3,beatdown hardcore,49c9913e-07cf-4150-bd42-7d01dca2cab9
3,german hardcore,49c9913e-07cf-4150-bd42-7d01dca2cab9
3,berlin,49c9913e-07cf-4150-bd42-7d01dca2cab9
100,classical,c130b0fb-5dce-449d-9f40-1437f889f7fe
38,baroque,c130b0fb-5dce-449d-9f40-1437f889f7fe
27,composers,c130b0fb-5dce-449d-9f40-1437f889f7fe
26,austrian,c130b0fb-5dce-449d-9f40-1437f889f7fe
20,classic,c130b0fb-5dce-449d-9f40-1437f889f7fe
6,composer,c130b0fb-5dce-449d-9f40-1437f889f7fe
6,instrumental,c130b0fb-5dce-449d-9f40-1437f889f7fe
4,haydn,c130b0fb-5dce-449d-9f40-1437f889f7fe
3,symphony,c130b0fb-5dce-449d-9f40-1437f889f7fe
3,classical period,c130b0fb-5dce-449d-9f40-1437f889f7fe
100,classical,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
54,piano,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
38,romantic,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
27,instrumental,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
26,polish,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
8,composers,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
6,composer,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
6,classic,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
5,chopin,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
